"","location","target","type","unit","bin_start_incl","bin_end_notincl","value"
"14317","Massachusetts","4 wk ahead","Bin","percent","3.9","4.0",0.014
"14318","Massachusetts","4 wk ahead","Bin","percent","4.0","4.1",0.022
"14319","Massachusetts","4 wk ahead","Bin","percent","4.1","4.2",0.011
"14320","Massachusetts","4 wk ahead","Bin","percent","4.2","4.3",0.02
"14321","Massachusetts","4 wk ahead","Bin","percent","4.3","4.4",0.009
"14322","Massachusetts","4 wk ahead","Bin","percent","4.4","4.5",0.014
"14323","Massachusetts","4 wk ahead","Bin","percent","4.5","4.6",0.012
"14324","Massachusetts","4 wk ahead","Bin","percent","4.6","4.7",0.01
"14325","Massachusetts","4 wk ahead","Bin","percent","4.7","4.8",0.007
"14326","Massachusetts","4 wk ahead","Bin","percent","4.8","4.9",0.011
"14327","Massachusetts","4 wk ahead","Bin","percent","4.9","5.0",0.008
"14328","Massachusetts","4 wk ahead","Bin","percent","5.0","5.1",0.006
"14329","Massachusetts","4 wk ahead","Bin","percent","5.1","5.2",0.003
"14330","Massachusetts","4 wk ahead","Bin","percent","5.2","5.3",0.007
"14331","Massachusetts","4 wk ahead","Bin","percent","5.3","5.4",0.006
"14332","Massachusetts","4 wk ahead","Bin","percent","5.4","5.5",0.008
"14333","Massachusetts","4 wk ahead","Bin","percent","5.5","5.6",0.006
"14334","Massachusetts","4 wk ahead","Bin","percent","5.6","5.7",0.004
"14335","Massachusetts","4 wk ahead","Bin","percent","5.7","5.8",0.006
"14336","Massachusetts","4 wk ahead","Bin","percent","5.8","5.9",0
"14337","Massachusetts","4 wk ahead","Bin","percent","5.9","6.0",0.003
"14338","Massachusetts","4 wk ahead","Bin","percent","6.0","6.1",0.003
"14339","Massachusetts","4 wk ahead","Bin","percent","6.1","6.2",0.002
"14340","Massachusetts","4 wk ahead","Bin","percent","6.2","6.3",0.003
"14341","Massachusetts","4 wk ahead","Bin","percent","6.3","6.4",0.004
"14342","Massachusetts","4 wk ahead","Bin","percent","6.4","6.5",0
"14343","Massachusetts","4 wk ahead","Bin","percent","6.5","6.6",0.002
"14344","Massachusetts","4 wk ahead","Bin","percent","6.6","6.7",0.003
"14345","Massachusetts","4 wk ahead","Bin","percent","6.7","6.8",0
"14346","Massachusetts","4 wk ahead","Bin","percent","6.8","6.9",0.002
"14347","Massachusetts","4 wk ahead","Bin","percent","6.9","7.0",0
"14348","Massachusetts","4 wk ahead","Bin","percent","7.0","7.1",0.001
"14349","Massachusetts","4 wk ahead","Bin","percent","7.1","7.2",0.001
"14350","Massachusetts","4 wk ahead","Bin","percent","7.2","7.3",0.001
"14351","Massachusetts","4 wk ahead","Bin","percent","7.3","7.4",0
"14352","Massachusetts","4 wk ahead","Bin","percent","7.4","7.5",0
"14353","Massachusetts","4 wk ahead","Bin","percent","7.5","7.6",0
"14354","Massachusetts","4 wk ahead","Bin","percent","7.6","7.7",0
"14355","Massachusetts","4 wk ahead","Bin","percent","7.7","7.8",0
"14356","Massachusetts","4 wk ahead","Bin","percent","7.8","7.9",0
"14357","Massachusetts","4 wk ahead","Bin","percent","7.9","8.0",0
"14358","Massachusetts","4 wk ahead","Bin","percent","8.0","8.1",0
"14359","Massachusetts","4 wk ahead","Bin","percent","8.1","8.2",0
"14360","Massachusetts","4 wk ahead","Bin","percent","8.2","8.3",0
"14361","Massachusetts","4 wk ahead","Bin","percent","8.3","8.4",0
"14362","Massachusetts","4 wk ahead","Bin","percent","8.4","8.5",0
"14363","Massachusetts","4 wk ahead","Bin","percent","8.5","8.6",0
"14364","Massachusetts","4 wk ahead","Bin","percent","8.6","8.7",0
"14365","Massachusetts","4 wk ahead","Bin","percent","8.7","8.8",0
"14366","Massachusetts","4 wk ahead","Bin","percent","8.8","8.9",0
"14367","Massachusetts","4 wk ahead","Bin","percent","8.9","9.0",0
"14368","Massachusetts","4 wk ahead","Bin","percent","9.0","9.1",0
"14369","Massachusetts","4 wk ahead","Bin","percent","9.1","9.2",0
"14370","Massachusetts","4 wk ahead","Bin","percent","9.2","9.3",0
"14371","Massachusetts","4 wk ahead","Bin","percent","9.3","9.4",0
"14372","Massachusetts","4 wk ahead","Bin","percent","9.4","9.5",0
"14373","Massachusetts","4 wk ahead","Bin","percent","9.5","9.6",0
"14374","Massachusetts","4 wk ahead","Bin","percent","9.6","9.7",0
"14375","Massachusetts","4 wk ahead","Bin","percent","9.7","9.8",0
"14376","Massachusetts","4 wk ahead","Bin","percent","9.8","9.9",0
"14377","Massachusetts","4 wk ahead","Bin","percent","9.9","10.0",0
"14378","Massachusetts","4 wk ahead","Bin","percent","10.0","10.1",0
"14379","Massachusetts","4 wk ahead","Bin","percent","10.1","10.2",0
"14380","Massachusetts","4 wk ahead","Bin","percent","10.2","10.3",0
"14381","Massachusetts","4 wk ahead","Bin","percent","10.3","10.4",0
"14382","Massachusetts","4 wk ahead","Bin","percent","10.4","10.5",0
"14383","Massachusetts","4 wk ahead","Bin","percent","10.5","10.6",0
"14384","Massachusetts","4 wk ahead","Bin","percent","10.6","10.7",0
"14385","Massachusetts","4 wk ahead","Bin","percent","10.7","10.8",0
"14386","Massachusetts","4 wk ahead","Bin","percent","10.8","10.9",0
"14387","Massachusetts","4 wk ahead","Bin","percent","10.9","11.0",0
"14388","Massachusetts","4 wk ahead","Bin","percent","11.0","11.1",0
"14389","Massachusetts","4 wk ahead","Bin","percent","11.1","11.2",0
"14390","Massachusetts","4 wk ahead","Bin","percent","11.2","11.3",0
"14391","Massachusetts","4 wk ahead","Bin","percent","11.3","11.4",0
"14392","Massachusetts","4 wk ahead","Bin","percent","11.4","11.5",0
"14393","Massachusetts","4 wk ahead","Bin","percent","11.5","11.6",0
"14394","Massachusetts","4 wk ahead","Bin","percent","11.6","11.7",0
"14395","Massachusetts","4 wk ahead","Bin","percent","11.7","11.8",0
"14396","Massachusetts","4 wk ahead","Bin","percent","11.8","11.9",0
"14397","Massachusetts","4 wk ahead","Bin","percent","11.9","12.0",0
"14398","Massachusetts","4 wk ahead","Bin","percent","12.0","12.1",0
"14399","Massachusetts","4 wk ahead","Bin","percent","12.1","12.2",0
"14400","Massachusetts","4 wk ahead","Bin","percent","12.2","12.3",0
"14401","Massachusetts","4 wk ahead","Bin","percent","12.3","12.4",0
"14402","Massachusetts","4 wk ahead","Bin","percent","12.4","12.5",0
"14403","Massachusetts","4 wk ahead","Bin","percent","12.5","12.6",0
"14404","Massachusetts","4 wk ahead","Bin","percent","12.6","12.7",0
"14405","Massachusetts","4 wk ahead","Bin","percent","12.7","12.8",0
"14406","Massachusetts","4 wk ahead","Bin","percent","12.8","12.9",0
"14407","Massachusetts","4 wk ahead","Bin","percent","12.9","13.0",0
"14408","Massachusetts","4 wk ahead","Bin","percent","13.0","100.0",0
"14409","Massachusetts","Season peak percentage","Point","percent",NA,NA,6.2
"14410","Massachusetts","Season peak percentage","Bin","percent","0.0","0.1",0
"14411","Massachusetts","Season peak percentage","Bin","percent","0.1","0.2",0
"14412","Massachusetts","Season peak percentage","Bin","percent","0.2","0.3",0
"14413","Massachusetts","Season peak percentage","Bin","percent","0.3","0.4",0
"14414","Massachusetts","Season peak percentage","Bin","percent","0.4","0.5",0
"14415","Massachusetts","Season peak percentage","Bin","percent","0.5","0.6",0
"14416","Massachusetts","Season peak percentage","Bin","percent","0.6","0.7",0
"14417","Massachusetts","Season peak percentage","Bin","percent","0.7","0.8",0
"14418","Massachusetts","Season peak percentage","Bin","percent","0.8","0.9",0
"14419","Massachusetts","Season peak percentage","Bin","percent","0.9","1.0",0
"14420","Massachusetts","Season peak percentage","Bin","percent","1.0","1.1",0
"14421","Massachusetts","Season peak percentage","Bin","percent","1.1","1.2",0
"14422","Massachusetts","Season peak percentage","Bin","percent","1.2","1.3",0
"14423","Massachusetts","Season peak percentage","Bin","percent","1.3","1.4",0
"14424","Massachusetts","Season peak percentage","Bin","percent","1.4","1.5",0
"14425","Massachusetts","Season peak percentage","Bin","percent","1.5","1.6",0
"14426","Massachusetts","Season peak percentage","Bin","percent","1.6","1.7",0
"14427","Massachusetts","Season peak percentage","Bin","percent","1.7","1.8",0
"14428","Massachusetts","Season peak percentage","Bin","percent","1.8","1.9",0
"14429","Massachusetts","Season peak percentage","Bin","percent","1.9","2.0",0
"14430","Massachusetts","Season peak percentage","Bin","percent","2.0","2.1",0
"14431","Massachusetts","Season peak percentage","Bin","percent","2.1","2.2",0
"14432","Massachusetts","Season peak percentage","Bin","percent","2.2","2.3",0
"14433","Massachusetts","Season peak percentage","Bin","percent","2.3","2.4",0
"14434","Massachusetts","Season peak percentage","Bin","percent","2.4","2.5",0
"14435","Massachusetts","Season peak percentage","Bin","percent","2.5","2.6",0
"14436","Massachusetts","Season peak percentage","Bin","percent","2.6","2.7",0
"14437","Massachusetts","Season peak percentage","Bin","percent","2.7","2.8",0
"14438","Massachusetts","Season peak percentage","Bin","percent","2.8","2.9",0
"14439","Massachusetts","Season peak percentage","Bin","percent","2.9","3.0",0
"14440","Massachusetts","Season peak percentage","Bin","percent","3.0","3.1",0
"14441","Massachusetts","Season peak percentage","Bin","percent","3.1","3.2",0
"14442","Massachusetts","Season peak percentage","Bin","percent","3.2","3.3",0
"14443","Massachusetts","Season peak percentage","Bin","percent","3.3","3.4",0
"14444","Massachusetts","Season peak percentage","Bin","percent","3.4","3.5",0
"14445","Massachusetts","Season peak percentage","Bin","percent","3.5","3.6",0.002
"14446","Massachusetts","Season peak percentage","Bin","percent","3.6","3.7",0.006
"14447","Massachusetts","Season peak percentage","Bin","percent","3.7","3.8",0.003
"14448","Massachusetts","Season peak percentage","Bin","percent","3.8","3.9",0.006
"14449","Massachusetts","Season peak percentage","Bin","percent","3.9","4.0",0.011
"14450","Massachusetts","Season peak percentage","Bin","percent","4.0","4.1",0.018
"14451","Massachusetts","Season peak percentage","Bin","percent","4.1","4.2",0.012
"14452","Massachusetts","Season peak percentage","Bin","percent","4.2","4.3",0.015
"14453","Massachusetts","Season peak percentage","Bin","percent","4.3","4.4",0.01
"14454","Massachusetts","Season peak percentage","Bin","percent","4.4","4.5",0.008
"14455","Massachusetts","Season peak percentage","Bin","percent","4.5","4.6",0.009
"14456","Massachusetts","Season peak percentage","Bin","percent","4.6","4.7",0.007
"14457","Massachusetts","Season peak percentage","Bin","percent","4.7","4.8",0.007
"14458","Massachusetts","Season peak percentage","Bin","percent","4.8","4.9",0.005
"14459","Massachusetts","Season peak percentage","Bin","percent","4.9","5.0",0.004
"14460","Massachusetts","Season peak percentage","Bin","percent","5.0","5.1",0.001
"14461","Massachusetts","Season peak percentage","Bin","percent","5.1","5.2",0.002
"14462","Massachusetts","Season peak percentage","Bin","percent","5.2","5.3",0.012
"14463","Massachusetts","Season peak percentage","Bin","percent","5.3","5.4",0.011
"14464","Massachusetts","Season peak percentage","Bin","percent","5.4","5.5",0.01
"14465","Massachusetts","Season peak percentage","Bin","percent","5.5","5.6",0.072
"14466","Massachusetts","Season peak percentage","Bin","percent","5.6","5.7",0.013
"14467","Massachusetts","Season peak percentage","Bin","percent","5.7","5.8",0.014
"14468","Massachusetts","Season peak percentage","Bin","percent","5.8","5.9",0.004
"14469","Massachusetts","Season peak percentage","Bin","percent","5.9","6.0",0.008
"14470","Massachusetts","Season peak percentage","Bin","percent","6.0","6.1",0.006
"14471","Massachusetts","Season peak percentage","Bin","percent","6.1","6.2",0.013
"14472","Massachusetts","Season peak percentage","Bin","percent","6.2","6.3",0.58
"14473","Massachusetts","Season peak percentage","Bin","percent","6.3","6.4",0.108
"14474","Massachusetts","Season peak percentage","Bin","percent","6.4","6.5",0.008
"14475","Massachusetts","Season peak percentage","Bin","percent","6.5","6.6",0.003
"14476","Massachusetts","Season peak percentage","Bin","percent","6.6","6.7",0.003
"14477","Massachusetts","Season peak percentage","Bin","percent","6.7","6.8",0
"14478","Massachusetts","Season peak percentage","Bin","percent","6.8","6.9",0.004
"14479","Massachusetts","Season peak percentage","Bin","percent","6.9","7.0",0
"14480","Massachusetts","Season peak percentage","Bin","percent","7.0","7.1",0.001
"14481","Massachusetts","Season peak percentage","Bin","percent","7.1","7.2",0.001
"14482","Massachusetts","Season peak percentage","Bin","percent","7.2","7.3",0.002
"14483","Massachusetts","Season peak percentage","Bin","percent","7.3","7.4",0.001
"14484","Massachusetts","Season peak percentage","Bin","percent","7.4","7.5",0
"14485","Massachusetts","Season peak percentage","Bin","percent","7.5","7.6",0
"14486","Massachusetts","Season peak percentage","Bin","percent","7.6","7.7",0
"14487","Massachusetts","Season peak percentage","Bin","percent","7.7","7.8",0
"14488","Massachusetts","Season peak percentage","Bin","percent","7.8","7.9",0
"14489","Massachusetts","Season peak percentage","Bin","percent","7.9","8.0",0
"14490","Massachusetts","Season peak percentage","Bin","percent","8.0","8.1",0
"14491","Massachusetts","Season peak percentage","Bin","percent","8.1","8.2",0
"14492","Massachusetts","Season peak percentage","Bin","percent","8.2","8.3",0
"14493","Massachusetts","Season peak percentage","Bin","percent","8.3","8.4",0
"14494","Massachusetts","Season peak percentage","Bin","percent","8.4","8.5",0
"14495","Massachusetts","Season peak percentage","Bin","percent","8.5","8.6",0
"14496","Massachusetts","Season peak percentage","Bin","percent","8.6","8.7",0
"14497","Massachusetts","Season peak percentage","Bin","percent","8.7","8.8",0
"14498","Massachusetts","Season peak percentage","Bin","percent","8.8","8.9",0
"14499","Massachusetts","Season peak percentage","Bin","percent","8.9","9.0",0
"14500","Massachusetts","Season peak percentage","Bin","percent","9.0","9.1",0
"14501","Massachusetts","Season peak percentage","Bin","percent","9.1","9.2",0
"14502","Massachusetts","Season peak percentage","Bin","percent","9.2","9.3",0
"14503","Massachusetts","Season peak percentage","Bin","percent","9.3","9.4",0
"14504","Massachusetts","Season peak percentage","Bin","percent","9.4","9.5",0
"14505","Massachusetts","Season peak percentage","Bin","percent","9.5","9.6",0
"14506","Massachusetts","Season peak percentage","Bin","percent","9.6","9.7",0
"14507","Massachusetts","Season peak percentage","Bin","percent","9.7","9.8",0
"14508","Massachusetts","Season peak percentage","Bin","percent","9.8","9.9",0
"14509","Massachusetts","Season peak percentage","Bin","percent","9.9","10.0",0
"14510","Massachusetts","Season peak percentage","Bin","percent","10.0","10.1",0
"14511","Massachusetts","Season peak percentage","Bin","percent","10.1","10.2",0
"14512","Massachusetts","Season peak percentage","Bin","percent","10.2","10.3",0
"14513","Massachusetts","Season peak percentage","Bin","percent","10.3","10.4",0
"14514","Massachusetts","Season peak percentage","Bin","percent","10.4","10.5",0
"14515","Massachusetts","Season peak percentage","Bin","percent","10.5","10.6",0
"14516","Massachusetts","Season peak percentage","Bin","percent","10.6","10.7",0
"14517","Massachusetts","Season peak percentage","Bin","percent","10.7","10.8",0
"14518","Massachusetts","Season peak percentage","Bin","percent","10.8","10.9",0
"14519","Massachusetts","Season peak percentage","Bin","percent","10.9","11.0",0
"14520","Massachusetts","Season peak percentage","Bin","percent","11.0","11.1",0
"14521","Massachusetts","Season peak percentage","Bin","percent","11.1","11.2",0
"14522","Massachusetts","Season peak percentage","Bin","percent","11.2","11.3",0
"14523","Massachusetts","Season peak percentage","Bin","percent","11.3","11.4",0
"14524","Massachusetts","Season peak percentage","Bin","percent","11.4","11.5",0
"14525","Massachusetts","Season peak percentage","Bin","percent","11.5","11.6",0
"14526","Massachusetts","Season peak percentage","Bin","percent","11.6","11.7",0
"14527","Massachusetts","Season peak percentage","Bin","percent","11.7","11.8",0
"14528","Massachusetts","Season peak percentage","Bin","percent","11.8","11.9",0
"14529","Massachusetts","Season peak percentage","Bin","percent","11.9","12.0",0
"14530","Massachusetts","Season peak percentage","Bin","percent","12.0","12.1",0
"14531","Massachusetts","Season peak percentage","Bin","percent","12.1","12.2",0
"14532","Massachusetts","Season peak percentage","Bin","percent","12.2","12.3",0
"14533","Massachusetts","Season peak percentage","Bin","percent","12.3","12.4",0
"14534","Massachusetts","Season peak percentage","Bin","percent","12.4","12.5",0
"14535","Massachusetts","Season peak percentage","Bin","percent","12.5","12.6",0
"14536","Massachusetts","Season peak percentage","Bin","percent","12.6","12.7",0
"14537","Massachusetts","Season peak percentage","Bin","percent","12.7","12.8",0
"14538","Massachusetts","Season peak percentage","Bin","percent","12.8","12.9",0
"14539","Massachusetts","Season peak percentage","Bin","percent","12.9","13.0",0
"14540","Massachusetts","Season peak percentage","Bin","percent","13.0","100.0",0
"14541","Massachusetts","Season peak week","Point","week",NA,NA,1
"14542","Massachusetts","Season peak week","Bin","week","40.0","41.0",0.0621963070942663
"14543","Massachusetts","Season peak week","Bin","week","41.0","42.0",0.0680272108843537
"14544","Massachusetts","Season peak week","Bin","week","42.0","43.0",0
"14545","Massachusetts","Season peak week","Bin","week","43.0","44.0",0.0689990281827016
"14546","Massachusetts","Season peak week","Bin","week","44.0","45.0",0
"14547","Massachusetts","Season peak week","Bin","week","45.0","46.0",0.0660835762876579
"14548","Massachusetts","Season peak week","Bin","week","46.0","47.0",0
"14549","Massachusetts","Season peak week","Bin","week","47.0","48.0",0.0689990281827016
"14550","Massachusetts","Season peak week","Bin","week","48.0","49.0",0
"14551","Massachusetts","Season peak week","Bin","week","49.0","50.0",0.0689990281827016
"14552","Massachusetts","Season peak week","Bin","week","50.0","51.0",0
"14553","Massachusetts","Season peak week","Bin","week","51.0","52.0",0.0689990281827016
"14554","Massachusetts","Season peak week","Bin","week","52.0","53.0",0
"14555","Massachusetts","Season peak week","Bin","week","1.0","2.0",0.0660835762876579
"14556","Massachusetts","Season peak week","Bin","week","2.0","3.0",0
"14557","Massachusetts","Season peak week","Bin","week","3.0","4.0",0.0689990281827016
"14558","Massachusetts","Season peak week","Bin","week","4.0","5.0",0
"14559","Massachusetts","Season peak week","Bin","week","5.0","6.0",0.0699708454810496
"14560","Massachusetts","Season peak week","Bin","week","6.0","7.0",0.00777453838678328
"14561","Massachusetts","Season peak week","Bin","week","7.0","8.0",0.0777453838678328
"14562","Massachusetts","Season peak week","Bin","week","8.0","9.0",0.133138969873664
"14563","Massachusetts","Season peak week","Bin","week","9.0","10.0",0.0126336248785228
"14564","Massachusetts","Season peak week","Bin","week","10.0","11.0",0.00194363459669582
"14565","Massachusetts","Season peak week","Bin","week","11.0","12.0",0.0417881438289602
"14566","Massachusetts","Season peak week","Bin","week","12.0","13.0",0.0233236151603499
"14567","Massachusetts","Season peak week","Bin","week","13.0","14.0",0.0116618075801749
"14568","Massachusetts","Season peak week","Bin","week","14.0","15.0",0.00485908649173955
"14569","Massachusetts","Season peak week","Bin","week","15.0","16.0",0.000971817298347911
"14570","Massachusetts","Season peak week","Bin","week","16.0","17.0",0.00194363459669582
"14571","Massachusetts","Season peak week","Bin","week","17.0","18.0",0.000971817298347911
"14572","Massachusetts","Season peak week","Bin","week","18.0","19.0",0.000971817298347911
"14573","Massachusetts","Season peak week","Bin","week","19.0","20.0",0.00291545189504373
"14574","Massachusetts","Season peak week","Bin","week","20.0","21.0",0
"14575","Michigan","1 wk ahead","Point","percent",NA,NA,1.2
"14576","Michigan","1 wk ahead","Bin","percent","0.0","0.1",0.008
"14577","Michigan","1 wk ahead","Bin","percent","0.1","0.2",0.015
"14578","Michigan","1 wk ahead","Bin","percent","0.2","0.3",0.014
"14579","Michigan","1 wk ahead","Bin","percent","0.3","0.4",0.034
"14580","Michigan","1 wk ahead","Bin","percent","0.4","0.5",0.029
"14581","Michigan","1 wk ahead","Bin","percent","0.5","0.6",0.03
"14582","Michigan","1 wk ahead","Bin","percent","0.6","0.7",0.052
"14583","Michigan","1 wk ahead","Bin","percent","0.7","0.8",0.065
"14584","Michigan","1 wk ahead","Bin","percent","0.8","0.9",0.051
"14585","Michigan","1 wk ahead","Bin","percent","0.9","1.0",0.07
"14586","Michigan","1 wk ahead","Bin","percent","1.0","1.1",0.059
"14587","Michigan","1 wk ahead","Bin","percent","1.1","1.2",0.051
"14588","Michigan","1 wk ahead","Bin","percent","1.2","1.3",0.043
"14589","Michigan","1 wk ahead","Bin","percent","1.3","1.4",0.033
"14590","Michigan","1 wk ahead","Bin","percent","1.4","1.5",0.029
"14591","Michigan","1 wk ahead","Bin","percent","1.5","1.6",0.027
"14592","Michigan","1 wk ahead","Bin","percent","1.6","1.7",0.017
"14593","Michigan","1 wk ahead","Bin","percent","1.7","1.8",0.018
"14594","Michigan","1 wk ahead","Bin","percent","1.8","1.9",0.017
"14595","Michigan","1 wk ahead","Bin","percent","1.9","2.0",0.018
"14596","Michigan","1 wk ahead","Bin","percent","2.0","2.1",0.015
"14597","Michigan","1 wk ahead","Bin","percent","2.1","2.2",0.02
"14598","Michigan","1 wk ahead","Bin","percent","2.2","2.3",0.037
"14599","Michigan","1 wk ahead","Bin","percent","2.3","2.4",0.03
"14600","Michigan","1 wk ahead","Bin","percent","2.4","2.5",0.022
"14601","Michigan","1 wk ahead","Bin","percent","2.5","2.6",0.022
"14602","Michigan","1 wk ahead","Bin","percent","2.6","2.7",0.012
"14603","Michigan","1 wk ahead","Bin","percent","2.7","2.8",0.012
"14604","Michigan","1 wk ahead","Bin","percent","2.8","2.9",0.006
"14605","Michigan","1 wk ahead","Bin","percent","2.9","3.0",0.006
"14606","Michigan","1 wk ahead","Bin","percent","3.0","3.1",0.012
"14607","Michigan","1 wk ahead","Bin","percent","3.1","3.2",0.007
"14608","Michigan","1 wk ahead","Bin","percent","3.2","3.3",0.01
"14609","Michigan","1 wk ahead","Bin","percent","3.3","3.4",0.01
"14610","Michigan","1 wk ahead","Bin","percent","3.4","3.5",0.021
"14611","Michigan","1 wk ahead","Bin","percent","3.5","3.6",0.018
"14612","Michigan","1 wk ahead","Bin","percent","3.6","3.7",0.014
"14613","Michigan","1 wk ahead","Bin","percent","3.7","3.8",0.015
"14614","Michigan","1 wk ahead","Bin","percent","3.8","3.9",0.01
"14615","Michigan","1 wk ahead","Bin","percent","3.9","4.0",0.009
"14616","Michigan","1 wk ahead","Bin","percent","4.0","4.1",0.005
"14617","Michigan","1 wk ahead","Bin","percent","4.1","4.2",0.002
"14618","Michigan","1 wk ahead","Bin","percent","4.2","4.3",0.003
"14619","Michigan","1 wk ahead","Bin","percent","4.3","4.4",0
"14620","Michigan","1 wk ahead","Bin","percent","4.4","4.5",0.002
"14621","Michigan","1 wk ahead","Bin","percent","4.5","4.6",0
"14622","Michigan","1 wk ahead","Bin","percent","4.6","4.7",0
"14623","Michigan","1 wk ahead","Bin","percent","4.7","4.8",0
"14624","Michigan","1 wk ahead","Bin","percent","4.8","4.9",0
"14625","Michigan","1 wk ahead","Bin","percent","4.9","5.0",0
"14626","Michigan","1 wk ahead","Bin","percent","5.0","5.1",0
"14627","Michigan","1 wk ahead","Bin","percent","5.1","5.2",0
"14628","Michigan","1 wk ahead","Bin","percent","5.2","5.3",0
"14629","Michigan","1 wk ahead","Bin","percent","5.3","5.4",0
"14630","Michigan","1 wk ahead","Bin","percent","5.4","5.5",0
"14631","Michigan","1 wk ahead","Bin","percent","5.5","5.6",0
"14632","Michigan","1 wk ahead","Bin","percent","5.6","5.7",0
"14633","Michigan","1 wk ahead","Bin","percent","5.7","5.8",0
"14634","Michigan","1 wk ahead","Bin","percent","5.8","5.9",0
"14635","Michigan","1 wk ahead","Bin","percent","5.9","6.0",0
"14636","Michigan","1 wk ahead","Bin","percent","6.0","6.1",0
"14637","Michigan","1 wk ahead","Bin","percent","6.1","6.2",0
"14638","Michigan","1 wk ahead","Bin","percent","6.2","6.3",0
"14639","Michigan","1 wk ahead","Bin","percent","6.3","6.4",0
"14640","Michigan","1 wk ahead","Bin","percent","6.4","6.5",0
"14641","Michigan","1 wk ahead","Bin","percent","6.5","6.6",0
"14642","Michigan","1 wk ahead","Bin","percent","6.6","6.7",0
"14643","Michigan","1 wk ahead","Bin","percent","6.7","6.8",0
"14644","Michigan","1 wk ahead","Bin","percent","6.8","6.9",0
"14645","Michigan","1 wk ahead","Bin","percent","6.9","7.0",0
"14646","Michigan","1 wk ahead","Bin","percent","7.0","7.1",0
"14647","Michigan","1 wk ahead","Bin","percent","7.1","7.2",0
"14648","Michigan","1 wk ahead","Bin","percent","7.2","7.3",0
"14649","Michigan","1 wk ahead","Bin","percent","7.3","7.4",0
"14650","Michigan","1 wk ahead","Bin","percent","7.4","7.5",0
"14651","Michigan","1 wk ahead","Bin","percent","7.5","7.6",0
"14652","Michigan","1 wk ahead","Bin","percent","7.6","7.7",0
"14653","Michigan","1 wk ahead","Bin","percent","7.7","7.8",0
"14654","Michigan","1 wk ahead","Bin","percent","7.8","7.9",0
"14655","Michigan","1 wk ahead","Bin","percent","7.9","8.0",0
"14656","Michigan","1 wk ahead","Bin","percent","8.0","8.1",0
"14657","Michigan","1 wk ahead","Bin","percent","8.1","8.2",0
"14658","Michigan","1 wk ahead","Bin","percent","8.2","8.3",0
"14659","Michigan","1 wk ahead","Bin","percent","8.3","8.4",0
"14660","Michigan","1 wk ahead","Bin","percent","8.4","8.5",0
"14661","Michigan","1 wk ahead","Bin","percent","8.5","8.6",0
"14662","Michigan","1 wk ahead","Bin","percent","8.6","8.7",0
"14663","Michigan","1 wk ahead","Bin","percent","8.7","8.8",0
"14664","Michigan","1 wk ahead","Bin","percent","8.8","8.9",0
"14665","Michigan","1 wk ahead","Bin","percent","8.9","9.0",0
"14666","Michigan","1 wk ahead","Bin","percent","9.0","9.1",0
"14667","Michigan","1 wk ahead","Bin","percent","9.1","9.2",0
"14668","Michigan","1 wk ahead","Bin","percent","9.2","9.3",0
"14669","Michigan","1 wk ahead","Bin","percent","9.3","9.4",0
"14670","Michigan","1 wk ahead","Bin","percent","9.4","9.5",0
"14671","Michigan","1 wk ahead","Bin","percent","9.5","9.6",0
"14672","Michigan","1 wk ahead","Bin","percent","9.6","9.7",0
"14673","Michigan","1 wk ahead","Bin","percent","9.7","9.8",0
"14674","Michigan","1 wk ahead","Bin","percent","9.8","9.9",0
"14675","Michigan","1 wk ahead","Bin","percent","9.9","10.0",0
"14676","Michigan","1 wk ahead","Bin","percent","10.0","10.1",0
"14677","Michigan","1 wk ahead","Bin","percent","10.1","10.2",0
"14678","Michigan","1 wk ahead","Bin","percent","10.2","10.3",0
"14679","Michigan","1 wk ahead","Bin","percent","10.3","10.4",0
"14680","Michigan","1 wk ahead","Bin","percent","10.4","10.5",0
"14681","Michigan","1 wk ahead","Bin","percent","10.5","10.6",0
"14682","Michigan","1 wk ahead","Bin","percent","10.6","10.7",0
"14683","Michigan","1 wk ahead","Bin","percent","10.7","10.8",0
"14684","Michigan","1 wk ahead","Bin","percent","10.8","10.9",0
"14685","Michigan","1 wk ahead","Bin","percent","10.9","11.0",0
"14686","Michigan","1 wk ahead","Bin","percent","11.0","11.1",0
"14687","Michigan","1 wk ahead","Bin","percent","11.1","11.2",0
"14688","Michigan","1 wk ahead","Bin","percent","11.2","11.3",0
"14689","Michigan","1 wk ahead","Bin","percent","11.3","11.4",0
"14690","Michigan","1 wk ahead","Bin","percent","11.4","11.5",0
"14691","Michigan","1 wk ahead","Bin","percent","11.5","11.6",0
"14692","Michigan","1 wk ahead","Bin","percent","11.6","11.7",0
"14693","Michigan","1 wk ahead","Bin","percent","11.7","11.8",0
"14694","Michigan","1 wk ahead","Bin","percent","11.8","11.9",0
"14695","Michigan","1 wk ahead","Bin","percent","11.9","12.0",0
"14696","Michigan","1 wk ahead","Bin","percent","12.0","12.1",0
"14697","Michigan","1 wk ahead","Bin","percent","12.1","12.2",0
"14698","Michigan","1 wk ahead","Bin","percent","12.2","12.3",0
"14699","Michigan","1 wk ahead","Bin","percent","12.3","12.4",0
"14700","Michigan","1 wk ahead","Bin","percent","12.4","12.5",0
"14701","Michigan","1 wk ahead","Bin","percent","12.5","12.6",0
"14702","Michigan","1 wk ahead","Bin","percent","12.6","12.7",0
"14703","Michigan","1 wk ahead","Bin","percent","12.7","12.8",0
