,Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
13597,Maryland,2 wk ahead,Bin,percent,11.2,11.3,9.80E-111
13598,Maryland,2 wk ahead,Bin,percent,11.3,11.4,3.04E-119
13599,Maryland,2 wk ahead,Bin,percent,11.4,11.5,2.00E-116
13600,Maryland,2 wk ahead,Bin,percent,11.5,11.6,2.84E-122
13601,Maryland,2 wk ahead,Bin,percent,11.6,11.7,2.04E-119
13602,Maryland,2 wk ahead,Bin,percent,11.7,11.8,2.41E-125
13603,Maryland,2 wk ahead,Bin,percent,11.8,11.9,1.90E-122
13604,Maryland,2 wk ahead,Bin,percent,11.9,12,1.87E-128
13605,Maryland,2 wk ahead,Bin,percent,12,12.1,2.06E-138
13606,Maryland,2 wk ahead,Bin,percent,12.1,12.2,1.27E-134
13607,Maryland,2 wk ahead,Bin,percent,12.2,12.3,1.31E-131
13608,Maryland,2 wk ahead,Bin,percent,12.3,12.4,7.43E-138
13609,Maryland,2 wk ahead,Bin,percent,12.4,12.5,8.45E-135
13610,Maryland,2 wk ahead,Bin,percent,12.5,12.6,3.57E-144
13611,Maryland,2 wk ahead,Bin,percent,12.6,12.7,3.97E-141
13612,Maryland,2 wk ahead,Bin,percent,12.7,12.8,3.85E-147
13613,Maryland,2 wk ahead,Bin,percent,12.8,12.9,1.93E-144
13614,Maryland,2 wk ahead,Bin,percent,12.9,13,8.82E-150
13615,Maryland,2 wk ahead,Bin,percent,13,100,0
13616,Maryland,3 wk ahead,Point,percent,,,1.5
13617,Maryland,3 wk ahead,Bin,percent,0,0.1,6.53E-06
13618,Maryland,3 wk ahead,Bin,percent,0.1,0.2,1.21E-05
13619,Maryland,3 wk ahead,Bin,percent,0.2,0.3,0.004059392
13620,Maryland,3 wk ahead,Bin,percent,0.3,0.4,0.130297334
13621,Maryland,3 wk ahead,Bin,percent,0.4,0.5,0.018162966
13622,Maryland,3 wk ahead,Bin,percent,0.5,0.6,0.011787721
13623,Maryland,3 wk ahead,Bin,percent,0.6,0.7,0.128375567
13624,Maryland,3 wk ahead,Bin,percent,0.7,0.8,0.121866698
13625,Maryland,3 wk ahead,Bin,percent,0.8,0.9,0.117076124
13626,Maryland,3 wk ahead,Bin,percent,0.9,1,0.160349762
13627,Maryland,3 wk ahead,Bin,percent,1,1.1,0.08068915
13628,Maryland,3 wk ahead,Bin,percent,1.1,1.2,0.041958103
13629,Maryland,3 wk ahead,Bin,percent,1.2,1.3,0.013322461
13630,Maryland,3 wk ahead,Bin,percent,1.3,1.4,0.019148465
13631,Maryland,3 wk ahead,Bin,percent,1.4,1.5,0.05089407
13632,Maryland,3 wk ahead,Bin,percent,1.5,1.6,0.060167683
13633,Maryland,3 wk ahead,Bin,percent,1.6,1.7,0.029025556
13634,Maryland,3 wk ahead,Bin,percent,1.7,1.8,0.00758706
13635,Maryland,3 wk ahead,Bin,percent,1.8,1.9,0.001133383
13636,Maryland,3 wk ahead,Bin,percent,1.9,2,0.000267241
13637,Maryland,3 wk ahead,Bin,percent,2,2.1,3.55E-05
13638,Maryland,3 wk ahead,Bin,percent,2.1,2.2,3.67E-05
13639,Maryland,3 wk ahead,Bin,percent,2.2,2.3,6.04E-05
13640,Maryland,3 wk ahead,Bin,percent,2.3,2.4,0.000197575
13641,Maryland,3 wk ahead,Bin,percent,2.4,2.5,0.00037696
13642,Maryland,3 wk ahead,Bin,percent,2.5,2.6,0.000756046
13643,Maryland,3 wk ahead,Bin,percent,2.6,2.7,0.000693386
13644,Maryland,3 wk ahead,Bin,percent,2.7,2.8,0.000604278
13645,Maryland,3 wk ahead,Bin,percent,2.8,2.9,0.000461365
13646,Maryland,3 wk ahead,Bin,percent,2.9,3,0.000266392
13647,Maryland,3 wk ahead,Bin,percent,3,3.1,0.00015656
13648,Maryland,3 wk ahead,Bin,percent,3.1,3.2,9.46E-05
13649,Maryland,3 wk ahead,Bin,percent,3.2,3.3,4.30E-05
13650,Maryland,3 wk ahead,Bin,percent,3.3,3.4,2.19E-05
13651,Maryland,3 wk ahead,Bin,percent,3.4,3.5,5.67E-06
13652,Maryland,3 wk ahead,Bin,percent,3.5,3.6,1.71E-06
13653,Maryland,3 wk ahead,Bin,percent,3.6,3.7,5.03E-07
13654,Maryland,3 wk ahead,Bin,percent,3.7,3.8,6.56E-08
13655,Maryland,3 wk ahead,Bin,percent,3.8,3.9,7.55E-09
13656,Maryland,3 wk ahead,Bin,percent,3.9,4,2.77E-10
13657,Maryland,3 wk ahead,Bin,percent,4,4.1,6.40E-11
13658,Maryland,3 wk ahead,Bin,percent,4.1,4.2,8.88E-12
13659,Maryland,3 wk ahead,Bin,percent,4.2,4.3,4.60E-13
13660,Maryland,3 wk ahead,Bin,percent,4.3,4.4,6.30E-14
13661,Maryland,3 wk ahead,Bin,percent,4.4,4.5,1.68E-14
13662,Maryland,3 wk ahead,Bin,percent,4.5,4.6,3.45E-15
13663,Maryland,3 wk ahead,Bin,percent,4.6,4.7,2.04E-16
13664,Maryland,3 wk ahead,Bin,percent,4.7,4.8,3.88E-17
13665,Maryland,3 wk ahead,Bin,percent,4.8,4.9,5.18E-18
13666,Maryland,3 wk ahead,Bin,percent,4.9,5,1.22E-18
13667,Maryland,3 wk ahead,Bin,percent,5,5.1,3.69E-19
13668,Maryland,3 wk ahead,Bin,percent,5.1,5.2,1.19E-19
13669,Maryland,3 wk ahead,Bin,percent,5.2,5.3,4.34E-20
13670,Maryland,3 wk ahead,Bin,percent,5.3,5.4,1.57E-20
13671,Maryland,3 wk ahead,Bin,percent,5.4,5.5,5.06E-21
13672,Maryland,3 wk ahead,Bin,percent,5.5,5.6,1.66E-21
13673,Maryland,3 wk ahead,Bin,percent,5.6,5.7,5.21E-22
13674,Maryland,3 wk ahead,Bin,percent,5.7,5.8,1.00E-22
13675,Maryland,3 wk ahead,Bin,percent,5.8,5.9,2.91E-24
13676,Maryland,3 wk ahead,Bin,percent,5.9,6,2.61E-23
13677,Maryland,3 wk ahead,Bin,percent,6,6.1,6.16E-24
13678,Maryland,3 wk ahead,Bin,percent,6.1,6.2,5.33E-25
13679,Maryland,3 wk ahead,Bin,percent,6.2,6.3,9.50E-26
13680,Maryland,3 wk ahead,Bin,percent,6.3,6.4,1.55E-26
13681,Maryland,3 wk ahead,Bin,percent,6.4,6.5,5.38E-33
13682,Maryland,3 wk ahead,Bin,percent,6.5,6.6,5.02E-28
13683,Maryland,3 wk ahead,Bin,percent,6.6,6.7,6.05E-29
13684,Maryland,3 wk ahead,Bin,percent,6.7,6.8,6.65E-30
13685,Maryland,3 wk ahead,Bin,percent,6.8,6.9,7.54E-32
13686,Maryland,3 wk ahead,Bin,percent,6.9,7,2.47E-35
13687,Maryland,3 wk ahead,Bin,percent,7,7.1,6.03E-33
13688,Maryland,3 wk ahead,Bin,percent,7.1,7.2,4.40E-34
13689,Maryland,3 wk ahead,Bin,percent,7.2,7.3,1.63E-36
13690,Maryland,3 wk ahead,Bin,percent,7.3,7.4,7.73E-38
13691,Maryland,3 wk ahead,Bin,percent,7.4,7.5,9.00E-38
13692,Maryland,3 wk ahead,Bin,percent,7.5,7.6,4.34E-39
13693,Maryland,3 wk ahead,Bin,percent,7.6,7.7,1.64E-49
13694,Maryland,3 wk ahead,Bin,percent,7.7,7.8,5.66E-42
13695,Maryland,3 wk ahead,Bin,percent,7.8,7.9,1.97E-43
13696,Maryland,3 wk ahead,Bin,percent,7.9,8,3.05E-55
13697,Maryland,3 wk ahead,Bin,percent,8,8.1,6.24E-45
13698,Maryland,3 wk ahead,Bin,percent,8.1,8.2,2.73E-48
13699,Maryland,3 wk ahead,Bin,percent,8.2,8.3,5.15E-59
13700,Maryland,3 wk ahead,Bin,percent,8.3,8.4,6.24E-50
13701,Maryland,3 wk ahead,Bin,percent,8.4,8.5,1.30E-51
13702,Maryland,3 wk ahead,Bin,percent,8.5,8.6,8.01E-56
13703,Maryland,3 wk ahead,Bin,percent,8.6,8.7,1.90E-55
13704,Maryland,3 wk ahead,Bin,percent,8.7,8.8,8.84E-65
13705,Maryland,3 wk ahead,Bin,percent,8.8,8.9,2.85E-57
13706,Maryland,3 wk ahead,Bin,percent,8.9,9,3.90E-59
13707,Maryland,3 wk ahead,Bin,percent,9,9.1,1.52E-67
13708,Maryland,3 wk ahead,Bin,percent,9.1,9.2,1.91E-63
13709,Maryland,3 wk ahead,Bin,percent,9.2,9.3,1.82E-71
13710,Maryland,3 wk ahead,Bin,percent,9.3,9.4,1.88E-65
13711,Maryland,3 wk ahead,Bin,percent,9.4,9.5,3.35E-72
13712,Maryland,3 wk ahead,Bin,percent,9.5,9.6,1.69E-67
13713,Maryland,3 wk ahead,Bin,percent,9.6,9.7,2.86E-72
13714,Maryland,3 wk ahead,Bin,percent,9.7,9.8,3.82E-77
13715,Maryland,3 wk ahead,Bin,percent,9.8,9.9,1.81E-74
13716,Maryland,3 wk ahead,Bin,percent,9.9,10,8.81E-78
13717,Maryland,3 wk ahead,Bin,percent,10,10.1,1.05E-76
13718,Maryland,3 wk ahead,Bin,percent,10.1,10.2,1.84E-79
13719,Maryland,3 wk ahead,Bin,percent,10.2,10.3,5.84E-82
13720,Maryland,3 wk ahead,Bin,percent,10.3,10.4,2.28E-82
13721,Maryland,3 wk ahead,Bin,percent,10.4,10.5,2.59E-84
13722,Maryland,3 wk ahead,Bin,percent,10.5,10.6,3.51E-84
13723,Maryland,3 wk ahead,Bin,percent,10.6,10.7,1.15E-86
13724,Maryland,3 wk ahead,Bin,percent,10.7,10.8,4.93E-86
13725,Maryland,3 wk ahead,Bin,percent,10.8,10.9,2.35E-89
13726,Maryland,3 wk ahead,Bin,percent,10.9,11,1.14E-94
13727,Maryland,3 wk ahead,Bin,percent,11,11.1,2.39E-91
13728,Maryland,3 wk ahead,Bin,percent,11.1,11.2,8.13E-97
13729,Maryland,3 wk ahead,Bin,percent,11.2,11.3,2.22E-93
13730,Maryland,3 wk ahead,Bin,percent,11.3,11.4,5.27E-99
13731,Maryland,3 wk ahead,Bin,percent,11.4,11.5,3.50E-97
13732,Maryland,3 wk ahead,Bin,percent,11.5,11.6,3.11E-101
13733,Maryland,3 wk ahead,Bin,percent,11.6,11.7,2.36E-99
13734,Maryland,3 wk ahead,Bin,percent,11.7,11.8,1.67E-103
13735,Maryland,3 wk ahead,Bin,percent,11.8,11.9,1.45E-101
13736,Maryland,3 wk ahead,Bin,percent,11.9,12,8.20E-106
13737,Maryland,3 wk ahead,Bin,percent,12,12.1,6.09E-115
13738,Maryland,3 wk ahead,Bin,percent,12.1,12.2,2.51E-110
13739,Maryland,3 wk ahead,Bin,percent,12.2,12.3,3.64E-108
13740,Maryland,3 wk ahead,Bin,percent,12.3,12.4,8.92E-113
13741,Maryland,3 wk ahead,Bin,percent,12.4,12.5,1.48E-110
13742,Maryland,3 wk ahead,Bin,percent,12.5,12.6,1.19E-117
13743,Maryland,3 wk ahead,Bin,percent,12.6,12.7,2.88E-115
13744,Maryland,3 wk ahead,Bin,percent,12.7,12.8,3.08E-120
13745,Maryland,3 wk ahead,Bin,percent,12.8,12.9,8.53E-118
13746,Maryland,3 wk ahead,Bin,percent,12.9,13,1.79E-125
13747,Maryland,3 wk ahead,Bin,percent,13,100,0
13748,Maryland,4 wk ahead,Point,percent,,,1.5
13749,Maryland,4 wk ahead,Bin,percent,0,0.1,7.15E-05
13750,Maryland,4 wk ahead,Bin,percent,0.1,0.2,0.000266704
13751,Maryland,4 wk ahead,Bin,percent,0.2,0.3,0.126201242
13752,Maryland,4 wk ahead,Bin,percent,0.3,0.4,0.025236387
13753,Maryland,4 wk ahead,Bin,percent,0.4,0.5,0.002567688
13754,Maryland,4 wk ahead,Bin,percent,0.5,0.6,0.011253173
13755,Maryland,4 wk ahead,Bin,percent,0.6,0.7,0.024868749
13756,Maryland,4 wk ahead,Bin,percent,0.7,0.8,0.040919478
13757,Maryland,4 wk ahead,Bin,percent,0.8,0.9,0.149407507
13758,Maryland,4 wk ahead,Bin,percent,0.9,1,0.192753311
13759,Maryland,4 wk ahead,Bin,percent,1,1.1,0.159643843
13760,Maryland,4 wk ahead,Bin,percent,1.1,1.2,0.07832431
13761,Maryland,4 wk ahead,Bin,percent,1.2,1.3,0.030088786
13762,Maryland,4 wk ahead,Bin,percent,1.3,1.4,0.015733129
13763,Maryland,4 wk ahead,Bin,percent,1.4,1.5,0.029391016
13764,Maryland,4 wk ahead,Bin,percent,1.5,1.6,0.027882849
13765,Maryland,4 wk ahead,Bin,percent,1.6,1.7,0.023045694
13766,Maryland,4 wk ahead,Bin,percent,1.7,1.8,0.021217085
13767,Maryland,4 wk ahead,Bin,percent,1.8,1.9,0.017191448
13768,Maryland,4 wk ahead,Bin,percent,1.9,2,0.011456936
13769,Maryland,4 wk ahead,Bin,percent,2,2.1,0.006133509
13770,Maryland,4 wk ahead,Bin,percent,2.1,2.2,0.003326059
13771,Maryland,4 wk ahead,Bin,percent,2.2,2.3,0.001703509
13772,Maryland,4 wk ahead,Bin,percent,2.3,2.4,0.000847017
13773,Maryland,4 wk ahead,Bin,percent,2.4,2.5,0.000315365
13774,Maryland,4 wk ahead,Bin,percent,2.5,2.6,0.000115565
13775,Maryland,4 wk ahead,Bin,percent,2.6,2.7,2.37E-05
13776,Maryland,4 wk ahead,Bin,percent,2.7,2.8,5.80E-06
13777,Maryland,4 wk ahead,Bin,percent,2.8,2.9,1.54E-06
13778,Maryland,4 wk ahead,Bin,percent,2.9,3,9.69E-07
13779,Maryland,4 wk ahead,Bin,percent,3,3.1,1.64E-06
13780,Maryland,4 wk ahead,Bin,percent,3.1,3.2,1.19E-06
13781,Maryland,4 wk ahead,Bin,percent,3.2,3.3,1.08E-06
13782,Maryland,4 wk ahead,Bin,percent,3.3,3.4,7.70E-07
13783,Maryland,4 wk ahead,Bin,percent,3.4,3.5,5.46E-07
13784,Maryland,4 wk ahead,Bin,percent,3.5,3.6,3.68E-07
13785,Maryland,4 wk ahead,Bin,percent,3.6,3.7,2.44E-07
13786,Maryland,4 wk ahead,Bin,percent,3.7,3.8,1.46E-07
13787,Maryland,4 wk ahead,Bin,percent,3.8,3.9,7.53E-08
13788,Maryland,4 wk ahead,Bin,percent,3.9,4,6.22E-08
13789,Maryland,4 wk ahead,Bin,percent,4,4.1,1.88E-08
13790,Maryland,4 wk ahead,Bin,percent,4.1,4.2,1.33E-08
13791,Maryland,4 wk ahead,Bin,percent,4.2,4.3,4.35E-09
13792,Maryland,4 wk ahead,Bin,percent,4.3,4.4,1.04E-09
13793,Maryland,4 wk ahead,Bin,percent,4.4,4.5,2.81E-10
13794,Maryland,4 wk ahead,Bin,percent,4.5,4.6,9.70E-11
13795,Maryland,4 wk ahead,Bin,percent,4.6,4.7,6.36E-12
13796,Maryland,4 wk ahead,Bin,percent,4.7,4.8,1.66E-12
13797,Maryland,4 wk ahead,Bin,percent,4.8,4.9,4.15E-13
13798,Maryland,4 wk ahead,Bin,percent,4.9,5,1.63E-14
13799,Maryland,4 wk ahead,Bin,percent,5,5.1,7.41E-15
13800,Maryland,4 wk ahead,Bin,percent,5.1,5.2,3.95E-15
13801,Maryland,4 wk ahead,Bin,percent,5.2,5.3,2.53E-15
13802,Maryland,4 wk ahead,Bin,percent,5.3,5.4,1.28E-15
13803,Maryland,4 wk ahead,Bin,percent,5.4,5.5,6.30E-16
13804,Maryland,4 wk ahead,Bin,percent,5.5,5.6,2.75E-16
13805,Maryland,4 wk ahead,Bin,percent,5.6,5.7,1.53E-16
13806,Maryland,4 wk ahead,Bin,percent,5.7,5.8,8.00E-17
13807,Maryland,4 wk ahead,Bin,percent,5.8,5.9,3.00E-17
13808,Maryland,4 wk ahead,Bin,percent,5.9,6,2.01E-17
13809,Maryland,4 wk ahead,Bin,percent,6,6.1,8.46E-18
13810,Maryland,4 wk ahead,Bin,percent,6.1,6.2,4.29E-18
13811,Maryland,4 wk ahead,Bin,percent,6.2,6.3,1.79E-18
13812,Maryland,4 wk ahead,Bin,percent,6.3,6.4,1.20E-18
13813,Maryland,4 wk ahead,Bin,percent,6.4,6.5,4.40E-19
13814,Maryland,4 wk ahead,Bin,percent,6.5,6.6,2.29E-19
13815,Maryland,4 wk ahead,Bin,percent,6.6,6.7,1.19E-19
13816,Maryland,4 wk ahead,Bin,percent,6.7,6.8,6.49E-20
13817,Maryland,4 wk ahead,Bin,percent,6.8,6.9,3.26E-20
13818,Maryland,4 wk ahead,Bin,percent,6.9,7,1.69E-20
13819,Maryland,4 wk ahead,Bin,percent,7,7.1,9.39E-21
13820,Maryland,4 wk ahead,Bin,percent,7.1,7.2,4.10E-21
13821,Maryland,4 wk ahead,Bin,percent,7.2,7.3,8.02E-22
13822,Maryland,4 wk ahead,Bin,percent,7.3,7.4,8.91E-22
13823,Maryland,4 wk ahead,Bin,percent,7.4,7.5,4.10E-22
13824,Maryland,4 wk ahead,Bin,percent,7.5,7.6,9.37E-23
13825,Maryland,4 wk ahead,Bin,percent,7.6,7.7,1.26E-23
13826,Maryland,4 wk ahead,Bin,percent,7.7,7.8,1.33E-23
13827,Maryland,4 wk ahead,Bin,percent,7.8,7.9,5.88E-24
13828,Maryland,4 wk ahead,Bin,percent,7.9,8,5.24E-25
13829,Maryland,4 wk ahead,Bin,percent,8,8.1,5.76E-27
13830,Maryland,4 wk ahead,Bin,percent,8.1,8.2,8.92E-26
13831,Maryland,4 wk ahead,Bin,percent,8.2,8.3,1.54E-26
13832,Maryland,4 wk ahead,Bin,percent,8.3,8.4,8.52E-29
13833,Maryland,4 wk ahead,Bin,percent,8.4,8.5,4.18E-28
13834,Maryland,4 wk ahead,Bin,percent,8.5,8.6,5.94E-29
13835,Maryland,4 wk ahead,Bin,percent,8.6,8.7,8.60E-31
13836,Maryland,4 wk ahead,Bin,percent,8.7,8.8,5.79E-30
13837,Maryland,4 wk ahead,Bin,percent,8.8,8.9,7.50E-32
13838,Maryland,4 wk ahead,Bin,percent,8.9,9,4.63E-34
13839,Maryland,4 wk ahead,Bin,percent,9,9.1,5.57E-33
13840,Maryland,4 wk ahead,Bin,percent,9.1,9.2,4.40E-34
13841,Maryland,4 wk ahead,Bin,percent,9.2,9.3,7.73E-38
13842,Maryland,4 wk ahead,Bin,percent,9.3,9.4,1.63E-36
13843,Maryland,4 wk ahead,Bin,percent,9.4,9.5,9.00E-38
13844,Maryland,4 wk ahead,Bin,percent,9.5,9.6,3.96E-42
13845,Maryland,4 wk ahead,Bin,percent,9.6,9.7,4.33E-39
13846,Maryland,4 wk ahead,Bin,percent,9.7,9.8,1.31E-43
13847,Maryland,4 wk ahead,Bin,percent,9.8,9.9,5.53E-42
13848,Maryland,4 wk ahead,Bin,percent,9.9,10,1.97E-43
13849,Maryland,4 wk ahead,Bin,percent,10,10.1,1.48E-48
13850,Maryland,4 wk ahead,Bin,percent,10.1,10.2,6.23E-45
13851,Maryland,4 wk ahead,Bin,percent,10.2,10.3,3.23E-50
13852,Maryland,4 wk ahead,Bin,percent,10.3,10.4,2.70E-48
13853,Maryland,4 wk ahead,Bin,percent,10.4,10.5,6.40E-52
13854,Maryland,4 wk ahead,Bin,percent,10.5,10.6,6.18E-50
13855,Maryland,4 wk ahead,Bin,percent,10.6,10.7,1.16E-53
13856,Maryland,4 wk ahead,Bin,percent,10.7,10.8,1.29E-51
13857,Maryland,4 wk ahead,Bin,percent,10.8,10.9,1.90E-55
13858,Maryland,4 wk ahead,Bin,percent,10.9,11,6.05E-62
13859,Maryland,4 wk ahead,Bin,percent,11,11.1,2.85E-57
13860,Maryland,4 wk ahead,Bin,percent,11.1,11.2,6.23E-64
13861,Maryland,4 wk ahead,Bin,percent,11.2,11.3,3.90E-59
13862,Maryland,4 wk ahead,Bin,percent,11.3,11.4,5.84E-66
13863,Maryland,4 wk ahead,Bin,percent,11.4,11.5,1.90E-63
13864,Maryland,4 wk ahead,Bin,percent,11.5,11.6,4.99E-68
13865,Maryland,4 wk ahead,Bin,percent,11.6,11.7,1.87E-65
13866,Maryland,4 wk ahead,Bin,percent,11.7,11.8,3.88E-70
13867,Maryland,4 wk ahead,Bin,percent,11.8,11.9,1.68E-67
13868,Maryland,4 wk ahead,Bin,percent,11.9,12,2.75E-72
13869,Maryland,4 wk ahead,Bin,percent,12,12.1,2.06E-83
13870,Maryland,4 wk ahead,Bin,percent,12.1,12.2,2.40E-77
13871,Maryland,4 wk ahead,Bin,percent,12.2,12.3,1.78E-74
13872,Maryland,4 wk ahead,Bin,percent,12.3,12.4,1.23E-79
13873,Maryland,4 wk ahead,Bin,percent,12.4,12.5,1.05E-76
13874,Maryland,4 wk ahead,Bin,percent,12.5,12.6,4.51E-85
13875,Maryland,4 wk ahead,Bin,percent,12.6,12.7,5.71E-82
13876,Maryland,4 wk ahead,Bin,percent,12.7,12.8,1.66E-87
13877,Maryland,4 wk ahead,Bin,percent,12.8,12.9,2.42E-84
13878,Maryland,4 wk ahead,Bin,percent,12.9,13,2.58E-93
13879,Maryland,4 wk ahead,Bin,percent,13,100,0
13880,Massachusetts,Season peak week,Point,week,,,51
13881,Massachusetts,Season peak week,Bin,week,40,41,0.03030303
13882,Massachusetts,Season peak week,Bin,week,41,42,0.03030303
13883,Massachusetts,Season peak week,Bin,week,42,43,0.03030303
13884,Massachusetts,Season peak week,Bin,week,43,44,0.03030303
13885,Massachusetts,Season peak week,Bin,week,44,45,0.03030303
13886,Massachusetts,Season peak week,Bin,week,45,46,0.03030303
13887,Massachusetts,Season peak week,Bin,week,46,47,0.03030303
13888,Massachusetts,Season peak week,Bin,week,47,48,0.03030303
13889,Massachusetts,Season peak week,Bin,week,48,49,0.03030303
13890,Massachusetts,Season peak week,Bin,week,49,50,0.03030303
13891,Massachusetts,Season peak week,Bin,week,50,51,0.03030303
13892,Massachusetts,Season peak week,Bin,week,51,52,0.03030303
13893,Massachusetts,Season peak week,Bin,week,52,53,0.03030303
13894,Massachusetts,Season peak week,Bin,week,1,2,0.03030303
13895,Massachusetts,Season peak week,Bin,week,2,3,0.03030303
13896,Massachusetts,Season peak week,Bin,week,3,4,0.03030303
13897,Massachusetts,Season peak week,Bin,week,4,5,0.03030303
13898,Massachusetts,Season peak week,Bin,week,5,6,0.03030303
13899,Massachusetts,Season peak week,Bin,week,6,7,0.03030303
13900,Massachusetts,Season peak week,Bin,week,7,8,0.03030303
13901,Massachusetts,Season peak week,Bin,week,8,9,0.03030303
13902,Massachusetts,Season peak week,Bin,week,9,10,0.03030303
13903,Massachusetts,Season peak week,Bin,week,10,11,0.03030303
13904,Massachusetts,Season peak week,Bin,week,11,12,0.03030303
13905,Massachusetts,Season peak week,Bin,week,12,13,0.03030303
13906,Massachusetts,Season peak week,Bin,week,13,14,0.03030303
13907,Massachusetts,Season peak week,Bin,week,14,15,0.03030303
13908,Massachusetts,Season peak week,Bin,week,15,16,0.03030303
13909,Massachusetts,Season peak week,Bin,week,16,17,0.03030303
13910,Massachusetts,Season peak week,Bin,week,17,18,0.03030303
13911,Massachusetts,Season peak week,Bin,week,18,19,0.03030303
13912,Massachusetts,Season peak week,Bin,week,19,20,0.03030303
13913,Massachusetts,Season peak week,Bin,week,20,21,0.03030303
13914,Massachusetts,Season peak percentage,Point,percent,,,1.5
13915,Massachusetts,Season peak percentage,Bin,percent,0,0.1,0.007633588
13916,Massachusetts,Season peak percentage,Bin,percent,0.1,0.2,0.007633588
13917,Massachusetts,Season peak percentage,Bin,percent,0.2,0.3,0.007633588
13918,Massachusetts,Season peak percentage,Bin,percent,0.3,0.4,0.007633588
13919,Massachusetts,Season peak percentage,Bin,percent,0.4,0.5,0.007633588
13920,Massachusetts,Season peak percentage,Bin,percent,0.5,0.6,0.007633588
13921,Massachusetts,Season peak percentage,Bin,percent,0.6,0.7,0.007633588
13922,Massachusetts,Season peak percentage,Bin,percent,0.7,0.8,0.007633588
13923,Massachusetts,Season peak percentage,Bin,percent,0.8,0.9,0.007633588
13924,Massachusetts,Season peak percentage,Bin,percent,0.9,1,0.007633588
13925,Massachusetts,Season peak percentage,Bin,percent,1,1.1,0.007633588
13926,Massachusetts,Season peak percentage,Bin,percent,1.1,1.2,0.007633588
13927,Massachusetts,Season peak percentage,Bin,percent,1.2,1.3,0.007633588
13928,Massachusetts,Season peak percentage,Bin,percent,1.3,1.4,0.007633588
13929,Massachusetts,Season peak percentage,Bin,percent,1.4,1.5,0.007633588
13930,Massachusetts,Season peak percentage,Bin,percent,1.5,1.6,0.007633588
13931,Massachusetts,Season peak percentage,Bin,percent,1.6,1.7,0.007633588
13932,Massachusetts,Season peak percentage,Bin,percent,1.7,1.8,0.007633588
13933,Massachusetts,Season peak percentage,Bin,percent,1.8,1.9,0.007633588
13934,Massachusetts,Season peak percentage,Bin,percent,1.9,2,0.007633588
13935,Massachusetts,Season peak percentage,Bin,percent,2,2.1,0.007633588
13936,Massachusetts,Season peak percentage,Bin,percent,2.1,2.2,0.007633588
13937,Massachusetts,Season peak percentage,Bin,percent,2.2,2.3,0.007633588
13938,Massachusetts,Season peak percentage,Bin,percent,2.3,2.4,0.007633588
13939,Massachusetts,Season peak percentage,Bin,percent,2.4,2.5,0.007633588
13940,Massachusetts,Season peak percentage,Bin,percent,2.5,2.6,0.007633588
13941,Massachusetts,Season peak percentage,Bin,percent,2.6,2.7,0.007633588
13942,Massachusetts,Season peak percentage,Bin,percent,2.7,2.8,0.007633588
13943,Massachusetts,Season peak percentage,Bin,percent,2.8,2.9,0.007633588
13944,Massachusetts,Season peak percentage,Bin,percent,2.9,3,0.007633588
13945,Massachusetts,Season peak percentage,Bin,percent,3,3.1,0.007633588
13946,Massachusetts,Season peak percentage,Bin,percent,3.1,3.2,0.007633588
13947,Massachusetts,Season peak percentage,Bin,percent,3.2,3.3,0.007633588
13948,Massachusetts,Season peak percentage,Bin,percent,3.3,3.4,0.007633588
13949,Massachusetts,Season peak percentage,Bin,percent,3.4,3.5,0.007633588
13950,Massachusetts,Season peak percentage,Bin,percent,3.5,3.6,0.007633588
13951,Massachusetts,Season peak percentage,Bin,percent,3.6,3.7,0.007633588
13952,Massachusetts,Season peak percentage,Bin,percent,3.7,3.8,0.007633588
13953,Massachusetts,Season peak percentage,Bin,percent,3.8,3.9,0.007633588
13954,Massachusetts,Season peak percentage,Bin,percent,3.9,4,0.007633588
13955,Massachusetts,Season peak percentage,Bin,percent,4,4.1,0.007633588
13956,Massachusetts,Season peak percentage,Bin,percent,4.1,4.2,0.007633588
13957,Massachusetts,Season peak percentage,Bin,percent,4.2,4.3,0.007633588
13958,Massachusetts,Season peak percentage,Bin,percent,4.3,4.4,0.007633588
13959,Massachusetts,Season peak percentage,Bin,percent,4.4,4.5,0.007633588
13960,Massachusetts,Season peak percentage,Bin,percent,4.5,4.6,0.007633588
13961,Massachusetts,Season peak percentage,Bin,percent,4.6,4.7,0.007633588
13962,Massachusetts,Season peak percentage,Bin,percent,4.7,4.8,0.007633588
13963,Massachusetts,Season peak percentage,Bin,percent,4.8,4.9,0.007633588
13964,Massachusetts,Season peak percentage,Bin,percent,4.9,5,0.007633588
13965,Massachusetts,Season peak percentage,Bin,percent,5,5.1,0.007633588
13966,Massachusetts,Season peak percentage,Bin,percent,5.1,5.2,0.007633588
13967,Massachusetts,Season peak percentage,Bin,percent,5.2,5.3,0.007633588
13968,Massachusetts,Season peak percentage,Bin,percent,5.3,5.4,0.007633588
13969,Massachusetts,Season peak percentage,Bin,percent,5.4,5.5,0.007633588
13970,Massachusetts,Season peak percentage,Bin,percent,5.5,5.6,0.007633588
13971,Massachusetts,Season peak percentage,Bin,percent,5.6,5.7,0.007633588
13972,Massachusetts,Season peak percentage,Bin,percent,5.7,5.8,0.007633588
13973,Massachusetts,Season peak percentage,Bin,percent,5.8,5.9,0.007633588
